1342,972,0
1344,1328,0
1344,855,0
736,547,0
781,1175,0
765,1041,0
55,155,0
736,351,0
736,483,0
55,676,0
1345,963,0
1345,155,0
55,187,0
55,189,0
737,426,0
1346,1024,0
737,574,0
1346,1053,0
55,268,0
55,288,0
1346,1172,0
1346,922,0
55,371,0
737,363,0
55,405,0
1348,810,0
1348,762,0
567,361,0
1349,855,0
741,1153,0
55,493,0
741,641,0
56,16,0
1351,1041,0
82,155,0
741,1179,0
1351,1392,0
56,39,0
56,561,0
56,563,0
743,641,0
743,396,0
1351,952,0
743,405,0
743,535,0
743,155,0
743,547,0
56,615,0
1351,1101,0
109,155,0
56,650,0
1351,1000,0
743,99,0
1351,878,0
56,154,0
1351,1009,0
1351,762,0
1351,1277,0
56,172,0
1352,1041,0
56,187,0
56,189,0
749,155,0
749,102,0
56,726,0
1352,810,0
1352,1455,0
56,754,0
56,268,0
1282,1318,0
754,650,0
56,371,0
669,642,0
1352,483,0
1352,762,0
754,27,0
1354,854,0
754,297,0
56,492,0
56,495,0
1357,1164,0
64,979,0
1357,55,0
1357,1306,0
66,248,0
1407,936,0
754,577,0
68,556,0
1359,1008,0
754,585,0
754,591,0
754,1051,0
754,693,0
109,585,0
568,279,0
68,480,0
1360,798,0
68,115,0
69,641,0
70,187,0
70,229,0
1360,828,0
70,712,0
755,150,0
70,434,0
70,82,0
70,547,0
755,417,0
1360,990,0
70,155,0
1360,1253,0
1360,872,0
755,563,0
755,189,0
1360,1150,0
755,65,0
568,367,0
1361,990,0
755,712,0
363,754,0
1362,1048,0
72,90,0
1362,1325,0
14,189,0
72,556,0
756,297,0
1407,826,0
1362,1479,0
1362,855,0
1362,1112,0
14,1179,0
760,963,0
760,1270,0
760,855,0
1410,1270,0
1364,1045,0
762,1414,0
762,1418,0
72,726,0
1364,814,0
762,1045,0
762,1430,0
1364,1093,0
1364,1479,0
1364,1101,0
72,493,0
1286,855,0
762,932,0
72,495,0
1364,1251,0
72,249,0
72,89,0
1364,1146,0
762,1070,0
73,100,0
762,312,0
762,826,0
1366,1270,0
1427,1270,0
1367,996,0
762,1221,0
762,966,0
1154,898,0
75,394,0
75,268,0
762,824,0
787,826,0
762,1082,0
75,405,0
762,1232,0
762,1122,0
762,490,0
75,167,0
75,172,0
1371,1051,0
75,432,0
75,72,0
1372,980,0
1372,793,0
75,577,0
75,326,0
2,431,0
818,1013,0
1373,1153,0
1373,930,0
1373,1101,0
1373,830,0
75,729,0
75,218,0
765,641,0
113,55,0
75,480,0
765,1164,0
75,229,0
1374,1101,0
765,1048,0
765,1348,0
765,1306,0
363,434,0
75,634,0
1374,895,0
79,224,0
79,648,0
1374,1045,0
765,155,0
79,155,0
79,604,0
787,1128,0
765,826,0
80,941,0
1375,995,0
765,1479,0
669,1021,0
82,641,0
1378,1148,0
15,650,0
765,855,0
1381,641,0
82,547,0
765,988,0
82,46,0
1381,1041,0
671,249,0
1381,798,0
1381,539,0
82,204,0
1381,1063,0
1381,936,0
1381,1245,0
765,885,0
765,1270,0
1374,981,0
82,493,0
82,579,0
767,1317,0
1381,1179,0
1381,442,0
84,741,0
767,1112,0
1381,1270,0
768,1378,0
1381,980,0
768,1455,0
85,535,0
768,1177,0
1382,1101,0
1382,878,0
85,86,0
768,1055,0
1382,1429,0
85,155,0
1382,952,0
772,908,0
772,781,0
87,40,0
1383,1215,0
772,802,0
87,155,0
1383,1172,0
1383,855,0
89,644,0
772,966,0
772,855,0
1384,1045,0
772,762,0
773,1153,0
89,72,0
773,1418,0
89,467,0
773,1427,0
1290,1041,0
773,1051,0
773,798,0
773,1317,0
217,233,0
90,405,0
467,726,0
781,1048,0
773,1200,0
90,155,0
90,669,0
1384,1246,0
90,180,0
115,556,0
1384,773,0
1384,775,0
90,72,0
90,89,0
90,468,0
773,855,0
773,602,0
1384,810,0
675,798,0
1384,835,0
90,634,0
773,889,0
773,762,0
93,729,0
93,514,0
93,979,0
1051,642,0
472,99,0
95,726,0
775,779,0
775,907,0
1384,1413,0
99,517,0
99,13,0
1384,1423,0
775,919,0
15,449,0
99,35,0
775,1308,0
775,1328,0
99,55,0
1384,971,0
99,72,0
568,483,0
775,1072,0
1091,956,0
775,953,0
775,955,0
99,634,0
775,1472,0
99,641,0
99,642,0
99,145,0
568,498,0
99,167,0
1389,1251,0
99,180,0
775,1384,0
775,1130,0
1310,1105,0
1389,1348,0
775,1402,0
1390,1456,0
1390,1418,0
1390,1245,0
1392,1217,0
1392,1051,0
1392,1101,0
99,374,0
1392,483,0
1189,118,0
1392,729,0
1091,1045,0
777,1223,0
1409,1051,0
99,465,0
99,467,0
1394,919,0
777,838,0
99,493,0
1394,1223,0
777,1112,0
1394,855,0
1394,1245,0
777,862,0
1409,1041,0
100,405,0
100,536,0
100,154,0
1394,767,0
778,1153,0
218,461,0
1395,1051,0
778,1426,0
100,323,0
426,737,0
778,1051,0
778,1055,0
1396,793,0
1396,826,0
1396,990,0
778,966,0
778,979,0
101,389,0
101,391,0
1399,865,0
1399,767,0
1401,782,0
1401,786,0
778,1008,0
101,664,0
101,154,0
1401,349,0
1401,1209,0
101,547,0
113,514,0
981,988,0
1401,967,0
781,1325,0
781,1164,0
781,1427,0
747,480,0
1401,114,0
781,1179,0
781,1399,0
101,326,0
1402,1240,0
1402,1191,0
1476,1091,0
101,1051,0
781,862,0
781,950,0
781,1209,0
1402,863,0
1402,1000,0
101,109,0
781,1478,0
675,495,0
781,908,0
102,155,0
781,1051,0
781,1114,0
103,588,0
103,82,0
1427,996,0
103,475,0
1404,854,0
1406,775,0
1406,979,0
1406,855,0
782,966,0
109,561,0
1407,1463,0
1407,1223,0
784,963,0
784,1067,0
1407,1134,0
109,596,0
109,85,0
787,1153,0
109,363,0
787,1164,0
1407,1245,0
1408,778,0
1277,1478,0
1191,818,0
113,677,0
1410,936,0
1408,1041,0
787,963,0
787,838,0
787,1357,0
1408,1051,0
1471,1163,0
219,405,0
114,641,0
114,210,0
114,453,0
118,16,0
788,1430,0
788,798,0
788,539,0
1408,1103,0
115,559,0
115,434,0
115,55,0
788,826,0
788,323,0
788,727,0
117,641,0
1408,1423,0
117,323,0
791,1317,0
1409,641,0
118,150,0
117,1063,0
676,669,0
117,431,0
117,561,0
792,1153,0
117,741,0
793,941,0
167,405,0
793,944,0
118,653,0
1410,1330,0
793,1213,0
118,145,0
793,1221,0
118,579,0
793,971,0
1410,1209,0
1410,830,0
118,155,0
793,1245,0
1410,1217,0
793,1000,0
1410,974,0
118,167,0
793,1396,0
1410,856,0
793,249,0
793,764,0
796,1000,0
1410,519,0
1410,490,0
118,187,0
118,394,0
219,180,0
796,988,0
118,603,0
797,996,0
118,495,0
885,767,0
801,963,0
1411,1293,0
1411,1051,0
40,644,0
1411,941,0
802,1067,0
676,563,0
1411,949,0
118,741,0
803,822,0
803,855,0
118,493,0
805,914,0
18,703,0
118,756,0
118,374,0
805,1245,0
118,634,0
806,1159,0
1412,276,0
1412,1045,0
119,1437,0
119,936,0
796,1437,0
119,687,0
1412,1479,0
119,1461,0
1412,855,0
1307,1000,0
1412,1008,0
119,85,0
1413,798,0
1413,1051,0
1413,932,0
119,483,0
119,490,0
119,756,0
119,967,0
119,1148,0
1413,1360,0
855,828,0
1413,1112,0
1414,913,0
123,155,0
1414,1306,0
124,641,0
1414,1317,0
124,648,0
807,996,0
124,664,0
1410,1021,0
807,1277,0
124,675,0
1414,963,0
808,1048,0
1414,1232,0
809,641,0
124,449,0
124,326,0
124,55,0
809,16,0
1415,872,0
124,729,0
124,735,0
1416,855,0
886,1047,0
125,493,0
479,155,0
125,664,0
811,972,0
1419,1185,0
777,1306,0
1419,1298,0
132,323,0
813,1185,0
813,1051,0
813,1373,0
886,312,0
813,826,0
801,1191,0
813,1478,0
1420,990,0
132,233,0
132,88,0
132,641,0
813,864,0
132,798,0
1421,1344,0
813,1021,0
814,1153,0
1421,1105,0
136,1437,0
137,642,0
137,644,0
814,1045,0
1192,1055,0
137,144,0
479,564,0
137,288,0
1422,993,0
815,539,0
815,865,0
1422,1191,0
1422,847,0
137,441,0
573,194,0
815,878,0
137,741,0
137,609,0
1423,872,0
137,363,0
1423,1095,0
815,1051,0
1423,818,0
138,535,0
138,172,0
816,786,0
1423,1051,0
816,919,0
816,1306,0
1425,641,0
1425,1041,0
1425,1051,0
1425,1309,0
816,817,0
816,1330,0
816,1461,0
1425,835,0
816,826,0
816,961,0
816,973,0
816,1231,0
816,1245,0
816,1121,0
384,687,0
140,99,0
1426,855,0
816,762,0
981,872,0
1192,1245,0
1427,642,0
142,972,0
142,377,0
1427,919,0
1274,892,0
144,19,0
818,1164,0
1310,908,0
818,1041,0
818,1430,0
144,39,0
21,1,0
1427,1191,0
1427,810,0
144,570,0
818,1325,0
818,944,0
1427,1085,0
1427,441,0
818,961,0
1310,1244,0
818,1223,0
144,102,0
144,623,0
1427,99,0
1427,980,0
144,641,0
1427,1121,0
1427,483,0
818,493,0
1427,872,0
818,885,0
681,18,0
822,963,0
144,687,0
822,1357,0
1429,1041,0
1429,1430,0
1429,1306,0
1429,1179,0
823,1330,0
1429,810,0
1429,1223,0
1429,1325,0
823,1041,0
823,1010,0
1429,312,0
823,1437,0
144,282,0
1429,982,0
144,297,0
144,335,0
574,544,0
824,1430,0
1430,1152,0
1430,1325,0
824,1306,0
824,1437,0
21,323,0
824,1051,0
144,465,0
1310,1437,0
1430,1317,0
824,1479,0
824,941,0
1430,1223,0
144,495,0
824,1209,0
824,539,0
1375,1437,0
824,1112,0
824,1245,0
1431,963,0
1007,990,0
1431,1101,0
150,417,0
1431,1112,0
150,1063,0
685,741,0
826,1306,0
826,1051,0
150,441,0
1432,869,0
150,574,0
150,323,0
150,1231,0
1432,1049,0
1432,1463,0
826,1381,0
827,855,0
480,1225,0
828,1164,0
1435,878,0
829,1122,0
829,1317,0
151,301,0
1435,1045,0
685,351,0
1436,941,0
829,792,0
1436,949,0
151,729,0
1101,1356,0
1436,1150,0
1437,1051,0
1437,1317,0
1437,1041,0
1437,1101,0
1437,1232,0
1437,837,0
1437,312,0
1437,1179,0
155,170,0
155,519,0
155,172,0
1438,1479,0
155,563,0
835,1223,0
1438,792,0
155,480,0
155,609,0
1439,363,0
1439,644,0
835,980,0
835,1081,0
835,1112,0
1195,973,0
835,1250,0
155,637,0
1439,798,0
1439,1051,0
892,1478,0
1396,1112,0
1439,115,0
1439,180,0
1439,963,0
1439,1245,0
1439,1191,0
1439,492,0
837,1482,0
1439,856,0
837,1101,0
157,155,0
1195,1010,0
160,367,0
688,170,0
1441,963,0
837,1437,0
1441,775,0
838,539,0
160,78,0
160,659,0
160,28,0
838,1179,0
162,481,0
838,963,0
839,775,0
162,55,0
1445,1092,0
839,963,0
1445,941,0
163,248,0
163,155,0
839,767,0
165,547,0
841,996,0
1445,1021,0
165,493,0
1446,514,0
842,1101,0
1446,1330,0
843,1052,0
1449,996,0
843,1328,0
167,662,0
688,979,0
1449,1041,0
167,417,0
807,442,0
1449,1048,0
1449,1112,0
167,560,0
167,441,0
1456,1034,0
167,323,0
1451,1479,0
1451,935,0
847,1112,0
847,1179,0
167,479,0
1455,1306,0
640,23,0
851,1287,0
1456,908,0
1456,1179,0
168,661,0
1456,1374,0
168,283,0
1457,1152,0
168,162,0
168,551,0
1457,856,0
168,454,0
168,351,0
1459,1153,0
851,1093,0
170,65,0
807,1121,0
124,621,0
172,140,0
851,1251,0
1317,1101,0
1459,818,0
1459,1461,0
172,72,0
851,893,0
172,189,0
855,776,0
172,712,0
1459,1478,0
1459,1112,0
852,803,0
172,489,0
1226,1051,0
1459,880,0
1459,119,0
852,1461,0
1459,1277,0
893,1270,0
852,1330,0
790,990,0
1460,1051,0
852,1112,0
177,55,0
852,988,0
852,1245,0
1461,779,0
387,202,0
177,588,0
177,461,0
756,394,0
855,1036,0
855,1047,0
177,99,0
1461,1306,0
855,1054,0
1461,1437,0
1461,539,0
855,1072,0
855,1077,0
577,172,0
1461,941,0
809,677,0
754,563,0
179,434,0
179,82,0
1461,1463,0
855,1101,0
693,363,0
855,1108,0
855,787,0
180,642,0
855,1125,0
1461,1231,0
180,14,0
855,1129,0
180,664,0
1461,483,0
180,27,0
855,1300,0
180,798,0
180,288,0
855,1154,0
1461,119,0
180,561,0
484,489,0
1463,394,0
180,712,0
855,1475,0
180,155,0
1463,936,0
855,1182,0
180,703,0
1463,830,0
895,1455,0
1463,729,0
855,1205,0
1463,1250,0
809,189,0
855,1218,0
180,729,0
855,1227,0
180,483,0
1200,878,0
1471,1270,0
855,1242,0
855,1244,0
855,1255,0
1471,1245,0
1472,1251,0
1472,775,0
1472,1000,0
181,648,0
855,1323,0
1473,549,0
1473,1001,0
181,155,0
1473,1069,0
1473,591,0
935,1245,0
181,46,0
855,276,0
855,1301,0
855,1304,0
181,572,0
181,575,0
181,729,0
181,477,0
1475,764,0
1475,1437,0
855,825,0
181,495,0
1476,389,0
181,8,0
855,1343,0
1476,1463,0
1476,952,0
489,154,0
187,642,0
1477,495,0
855,1356,0
855,847,0
813,1437,0
187,154,0
1202,641,0
187,677,0
187,936,0
1478,1055,0
855,1383,0
1478,944,0
1478,1330,0
187,729,0
187,218,0
1478,961,0
187,102,0
1478,1008,0
1478,1401,0
189,642,0
189,644,0
1479,904,0
189,556,0
1479,1418,0
24,570,0
189,405,0
1479,1042,0
101,687,0
189,664,0
1479,1045,0
1479,1048,0
189,669,0
855,1438,0
189,288,0
855,1350,0
855,935,0
189,172,0
855,940,0
855,1459,0
189,441,0
855,841,0
189,703,0
1479,1334,0
229,75,0
813,1232,0
189,591,0
1479,1217,0
189,492,0
855,989,0
1479,1047,0
1479,729,0
1479,399,0
855,1006,0
855,1007,0
855,1008,0
855,1013,0
856,1153,0
856,642,0
1479,967,0
856,818,0
1320,835,0
856,1041,0
1482,1153,0
856,1091,0
136,1122,0
1482,1045,0
856,1306,0
1482,1051,0
1482,1055,0
856,1330,0
1482,966,0
1482,936,0
1421,1126,0
856,1317,0
1482,1455,0
191,563,0
856,1245,0
856,1202,0
191,189,0
1482,1101,0
1482,952,0
191,323,0
191,75,0
191,483,0
1482,892,0
191,729,0
1485,908,0
856,1209,0
1486,855,0
191,492,0
856,55,0
856,1121,0
1487,1000,0
856,813,0
191,634,0
856,1427,0
193,96,0
194,535,0
856,249,0
856,1021,0
856,1406,0
1489,854,0
857,933,0
202,564,0
202,566,0
202,574,0
857,990,0
202,585,0
566,650,0
202,604,0
202,621,0
860,1156,0
202,634,0
1205,855,0
202,649,0
860,885,0
900,1150,0
860,1150,0
202,180,0
202,186,0
202,218,0
202,248,0
864,1051,0
202,389,0
865,539,0
865,1153,0
865,1037,0
202,399,0
202,460,0
202,468,0
202,492,0
202,495,0
203,1437,0
1207,1045,0
873,1081,0
204,434,0
1423,1191,0
874,1009,0
874,854,0
204,245,0
205,514,0
205,155,0
205,170,0
29,268,0
205,65,0
205,480,0
879,1437,0
205,634,0
207,547,0
207,233,0
207,155,0
880,1051,0
880,1052,0
880,1374,0
389,323,0
209,664,0
880,1101,0
209,677,0
880,1112,0
1209,919,0
209,453,0
209,729,0
209,114,0
209,756,0
210,396,0
880,1224,0
880,714,0
880,1317,0
880,1250,0
210,323,0
210,727,0
210,233,0
210,363,0
880,1153,0
211,640,0
211,996,0
880,810,0
211,1479,0
702,102,0
880,826,0
211,1209,0
211,798,0
824,810,0
217,405,0
438,935,0
217,156,0
217,301,0
880,885,0
217,1478,0
880,1420,0
217,363,0
880,936,0
218,154,0
140,650,0
218,936,0
880,966,0
140,642,0
880,979,0
218,72,0
1323,855,0
702,495,0
1106,1081,0
881,798,0
882,1065,0
492,417,0
882,1429,0
219,396,0
219,16,0
883,1164,0
1223,932,0
1430,1306,0
885,1051,0
885,1172,0
885,155,0
703,514,0
219,73,0
886,1051,0
219,99,0
219,604,0
219,1380,0
68,1,0
219,493,0
220,96,0
886,729,0
220,85,0
220,730,0
886,885,0
223,514,0
887,155,0
31,405,0
891,826,0
1108,1163,0
891,855,0
223,1051,0
180,826,0
223,563,0
1108,781,0
892,1048,0
726,591,0
223,454,0
223,726,0
223,1209,0
892,810,0
1426,908,0
223,248,0
224,641,0
241,24,0
892,1217,0
224,394,0
1209,490,0
892,1101,0
892,1362,0
892,982,0
224,42,0
224,8,0
892,1256,0
224,55,0
224,570,0
492,603,0
892,788,0
140,363,0
893,1251,0
224,85,0
816,764,0
1325,826,0
894,1153,0
224,229,0
895,773,0
224,1256,0
172,297,0
224,495,0
224,360,0
895,802,0
1320,1121,0
227,979,0
229,641,0
229,402,0
895,762,0
229,155,0
688,575,0
896,798,0
897,773,0
229,180,0
897,919,0
229,396,0
897,830,0
1000,1489,0
229,224,0
229,493,0
900,1060,0
1000,989,0
238,650,0
900,1152,0
238,272,0
238,405,0
900,1191,0
900,1201,0
238,155,0
900,762,0
1325,1191,0
238,572,0
900,801,0
900,802,0
900,817,0
900,830,0
900,1348,0
900,349,0
492,650,0
900,1399,0
40,508,0
900,901,0
781,1250,0
900,1435,0
900,941,0
900,1461,0
900,1463,0
241,798,0
241,415,0
900,1478,0
901,1153,0
241,326,0
901,1000,0
855,1416,0
901,1112,0
903,1008,0
241,233,0
241,363,0
241,495,0
241,248,0
241,249,0
904,1330,0
243,102,0
907,1408,0
243,210,0
243,155,0
244,641,0
245,488,0
907,1479,0
249,803,0
249,1479,0
907,1084,0
711,55,0
249,1048,0
907,878,0
907,1009,0
908,1251,0
909,1152,0
250,564,0
909,1045,0
253,741,0
253,167,0
253,1270,0
909,1463,0
253,729,0
253,155,0
909,1091,0
255,589,0
909,980,0
909,1337,0
493,514,0
909,1000,0
256,172,0
914,996,0
256,453,0
915,855,0
1004,798,0
741,798,0
256,615,0
256,493,0
256,118,0
257,256,0
257,641,0
82,85,0
257,150,0
916,1245,0
688,729,0
257,570,0
257,189,0
918,615,0
918,1051,0
257,186,0
919,1112,0
919,1048,0
40,519,0
259,514,0
919,798,0
259,644,0
259,391,0
919,1455,0
259,23,0
596,669,0
919,1478,0
259,300,0
919,1245,0
259,687,0
259,55,0
259,189,0
1317,1306,0
921,1179,0
259,642,0
921,810,0
921,818,0
259,102,0
775,963,0
259,492,0
921,979,0
921,878,0
921,1013,0
1402,1293,0
922,1153,0
264,641,0
922,1172,0
363,75,0
264,8,0
264,140,0
264,648,0
264,441,0
922,1357,0
922,1001,0
249,1245,0
922,764,0
925,963,0
926,963,0
264,754,0
264,575,0
927,524,0
1101,1048,0
927,1429,0
927,1437,0
15,264,0
927,1459,0
144,167,0
927,1081,0
273,248,0
927,1091,0
927,967,0
1427,1150,0
927,855,0
927,1121,0
277,155,0
927,323,0
927,1270,0
1296,1164,0
1479,1112,0
278,39,0
278,1067,0
278,301,0
756,453,0
930,990,0
1326,1463,0
278,323,0
278,714,0
932,919,0
933,1232,0
278,465,0
933,1048,0
934,1164,0
823,1317,0
278,1246,0
278,737,0
278,245,0
934,1051,0
280,615,0
281,641,0
281,609,0
725,1463,0
281,180,0
281,155,0
282,669,0
282,363,0
144,741,0
934,762,0
282,434,0
935,1049,0
935,1071,0
935,55,0
935,1086,0
283,55,0
283,159,0
283,655,0
702,575,0
283,155,0
823,276,0
935,1177,0
935,154,0
935,1051,0
40,687,0
288,1179,0
935,210,0
288,172,0
288,301,0
288,434,0
726,23,0
288,443,0
823,1214,0
935,641,0
288,323,0
288,75,0
935,817,0
288,472,0
879,1270,0
935,878,0
935,880,0
40,202,0
288,446,0
288,377,0
935,946,0
289,431,0
289,210,0
289,85,0
289,532,0
936,150,0
289,53,0
936,798,0
936,1051,0
290,55,0
936,1063,0
1429,892,0
1101,1482,0
936,1478,0
936,1270,0
824,1177,0
937,1191,0
937,1479,0
296,519,0
296,782,0
937,818,0
937,856,0
937,1051,0
602,961,0
144,432,0
938,963,0
938,1041,0
824,798,0
938,1245,0
940,908,0
296,1245,0
144,394,0
940,1268,0
296,1191,0
501,641,0
940,855,0
296,835,0
297,641,0
1329,1478,0
1115,1044,0
298,299,0
942,1245,0
942,1041,0
1231,297,0
726,72,0
943,782,0
300,687,0
300,729,0
943,1051,0
943,1330,0
943,1463,0
943,952,0
943,963,0
303,798,0
943,1482,0
943,1232,0
943,1179,0
943,1112,0
305,155,0
943,1000,0
943,892,0
307,434,0
307,979,0
943,881,0
943,500,0
310,29,0
402,472,0
946,996,0
660,180,0
313,233,0
313,363,0
315,544,0
947,892,0
947,1055,0
316,467,0
316,664,0
950,1293,0
316,536,0
316,218,0
317,644,0
317,519,0
317,650,0
317,402,0
317,535,0
1430,1134,0
952,830,0
317,677,0
317,434,0
317,180,0
317,566,0
317,394,0
317,574,0
1215,843,0
317,210,0
953,922,0
405,454,0
953,1306,0
31,936,0
317,102,0
953,1179,0
953,1317,0
317,756,0
321,399,0
953,1461,0
953,1463,0
953,824,0
1329,1270,0
755,641,0
323,155,0
326,579,0
953,971,0
953,1048,0
953,1245,0
326,180,0
953,741,0
953,1000,0
953,775,0
1015,1357,0
953,1112,0
499,1215,0
326,363,0
326,493,0
326,495,0
327,798,0
328,650,0
328,119,0
956,1293,0
42,150,0
956,1051,0
956,1052,0
956,1441,0
956,1308,0
855,949,0
727,729,0
332,1092,0
956,816,0
332,993,0
727,677,0
335,641,0
335,963,0
956,1102,0
335,55,0
956,1232,0
956,979,0
956,1108,0
337,454,0
340,283,0
956,1001,0
737,798,0
1216,995,0
956,1325,0
956,1274,0
956,892,0
344,155,0
501,417,0
959,1037,0
345,729,0
347,517,0
961,835,0
961,615,0
961,1270,0
962,993,0
347,547,0
963,1122,0
347,170,0
347,431,0
964,767,0
965,1126,0
965,793,0
347,591,0
966,775,0
966,1293,0
347,480,0
347,363,0
966,878,0
349,493,0
966,1479,0
966,1463,0
966,952,0
350,434,0
350,210,0
350,23,0
966,972,0
966,1101,0
966,1357,0
351,483,0
966,1245,0
880,1081,0
966,1041,0
351,687,0
966,1277,0
355,24,0
967,150,0
357,996,0
357,144,0
357,690,0
101,297,0
361,323,0
361,956,0
967,1086,0
361,189,0
361,387,0
604,55,0
968,898,0
361,318,0
362,155,0
729,1325,0
363,13,0
970,1245,0
363,31,0
971,826,0
363,47,0
363,564,0
363,566,0
363,570,0
919,767,0
972,1306,0
1024,1479,0
151,1153,0
972,817,0
